,UMAP 1,UMAP 2,discretized FADY
0,10.96089,8.403695,1
1,6.2938857,9.071669,1
2,10.94501,9.117344,1
3,12.098791,9.032801,1
4,9.083574,7.6619554,1
5,9.013282,7.637645,1
6,9.263525,7.864037,1
7,12.00821,9.567539,1
8,4.823796,10.151905,2
9,8.494527,11.381178,1
10,6.294057,8.845817,1
11,11.893283,9.0785,1
12,9.043828,7.7010326,0
13,8.361657,9.218233,0
14,9.001018,9.082876,0
15,4.6439786,9.852442,1
16,10.670695,11.119444,1
17,9.768837,11.029629,1
18,4.8369412,9.133866,1
19,11.321906,10.027248,1
20,8.596703,11.312725,1
21,5.163697,9.20679,1
22,11.271889,8.897359,1
23,8.951188,11.270199,1
24,8.0427885,9.181426,0
25,4.6440396,9.263759,1
26,7.099502,9.158688,0
27,5.3804574,9.06806,1
28,7.825368,9.055174,0
29,11.851122,8.664538,1
30,12.090363,9.257674,1
31,9.66573,8.889155,0
32,12.057597,10.2571535,1
33,7.422798,9.733147,0
34,11.922535,10.1133175,1
35,10.366919,11.07287,1
36,4.4124956,10.026033,3
37,10.47603,11.184916,1
38,7.0456963,9.491529,1
39,8.251601,9.071804,0
40,10.03421,10.718943,1
41,5.1197853,9.973118,2
42,5.688342,8.884036,1
43,8.715519,11.556441,1
44,10.159799,11.403087,0
45,4.8735547,10.142138,2
46,11.612734,9.3513565,1
47,6.097511,9.096696,1
48,10.024096,10.396815,1
49,12.32314,10.022092,1
50,4.836263,8.988067,0
51,9.886658,11.453911,0
52,9.206307,11.166258,1
53,4.41575,10.096767,1
54,5.6226907,9.045381,1
55,7.4318795,9.99026,0
56,4.819415,10.4105625,2
57,7.531164,9.248755,0
58,12.344465,9.967403,1
59,11.134359,9.343868,1
60,8.753784,11.134627,0
61,12.552702,9.736316,0
62,9.696129,11.141172,1
63,9.308616,7.912539,1
64,7.0220103,9.234717,1
65,12.636331,9.279055,0
66,8.997952,7.631434,0
67,12.447442,9.504534,1
68,5.942587,8.875302,1
69,11.660091,8.674449,1
70,10.747663,10.3973675,1
71,10.614736,8.479286,0
72,7.2063203,9.565352,1
73,10.623386,10.206567,1
74,11.485518,8.38189,0
75,10.830055,9.568249,1
76,7.3884077,8.951281,0
77,10.1900425,10.638249,1
78,5.210284,9.132284,1
79,10.893598,9.9087925,1
80,9.349324,7.9956803,1
81,5.307724,9.673589,1
82,5.205281,8.921053,1
83,11.135348,8.513469,1
84,7.818456,9.6174965,0
85,12.151723,9.731928,1
86,7.3277717,9.657,1
87,6.1180015,8.6729,1
88,11.710894,8.884135,1
89,9.94671,11.00374,0
90,10.388183,8.609269,1
91,4.903451,9.504694,1
92,12.285042,9.380543,1
93,8.906732,11.337981,0
94,11.390946,8.314107,1
95,4.6299906,10.302017,4
96,10.85057,10.805416,1
97,11.709211,10.28942,1
98,4.9402986,9.698918,2
99,12.133503,9.400438,1
100,10.36584,11.492418,1
