,UMAP 1,UMAP 2,discretized FADY
0,6.836803,9.5885,1
1,4.5053988,11.224498,1
2,6.2931786,9.388638,1
3,6.426707,14.329529,1
4,3.1229725,9.08286,1
5,3.1863346,8.988982,1
6,3.7955437,9.594592,1
7,5.285092,14.681949,1
8,2.8852162,11.325008,2
9,4.2898517,10.394159,1
10,5.257762,10.63838,1
11,7.793228,10.7137785,1
12,3.3934686,9.097705,0
13,6.1323757,9.985456,0
14,6.2684608,9.912852,0
15,3.1713016,10.934568,1
16,4.5900536,15.120587,1
17,7.0430865,11.269763,1
18,3.4478898,12.172809,1
19,7.0265455,13.196973,1
20,6.551881,10.398851,1
21,5.68575,9.632574,1
22,7.4109664,10.173266,1
23,6.152159,13.924168,1
24,6.420954,12.684648,0
25,3.875184,10.604371,1
26,3.9888551,12.197132,0
27,3.6003134,11.317416,1
28,5.607584,13.65066,0
29,7.088062,9.525955,1
30,7.39401,12.246021,1
31,5.2331734,14.327919,0
32,5.3292074,14.770114,1
33,5.5619855,10.371983,0
34,5.111896,14.891108,1
35,6.587653,13.991645,1
36,4.7069383,10.321103,3
37,5.779905,14.813507,1
38,4.8614297,10.570867,1
39,6.5368776,13.033945,0
40,7.2178683,10.838826,1
41,2.8641038,11.522499,2
42,3.9412267,11.662004,1
43,7.680106,10.381988,1
44,6.212664,13.944416,0
45,3.6755178,10.7789755,2
46,7.7605305,11.245867,1
47,3.8824568,11.518097,1
48,7.094583,10.595649,1
49,4.281167,15.298579,1
50,4.0613327,12.993737,0
51,6.815353,12.620054,0
52,7.843076,10.487347,1
53,3.1388671,10.444115,1
54,3.449081,11.906631,1
55,6.4253073,10.0695505,0
56,2.715816,11.112086,2
57,5.864687,10.33442,0
58,5.072972,14.8827305,1
59,6.6219473,13.900063,1
60,6.4116516,10.5639515,0
61,4.760107,15.072087,0
62,6.04406,14.178013,1
63,3.9358006,9.487058,1
64,5.552205,10.53568,1
65,4.124817,15.047795,0
66,3.1965685,8.950163,0
67,4.31225,15.343382,1
68,3.5613015,11.825417,1
69,7.818603,10.5215645,1
70,6.657424,13.455082,1
71,6.179759,9.311805,0
72,4.8672166,10.988915,1
73,7.055491,12.929361,1
74,7.4921556,10.946078,0
75,7.2357807,9.940362,1
76,5.7040396,13.021595,0
77,6.3200955,14.115248,1
78,5.1397963,10.45005,1
79,6.9011264,13.663719,1
80,3.1776059,9.287329,1
81,3.272743,11.517161,1
82,3.910115,10.871977,1
83,6.93329,9.393883,1
84,5.605877,13.342259,0
85,4.333792,15.289832,1
86,3.9971173,11.874622,1
87,3.743049,11.91381,1
88,7.834669,10.921187,1
89,6.4268484,13.57721,0
90,6.801515,14.015001,1
91,5.0062714,10.2020645,1
92,6.3051777,14.439659,1
93,7.0070796,11.285522,0
94,6.566314,9.251796,1
95,2.8836405,10.889024,4
96,4.593215,14.811141,1
97,5.360648,14.863785,1
98,2.8922055,11.572985,2
99,5.631088,14.541832,1
100,4.745122,14.983252,1
