,UMAP 1,UMAP 2,discretized FADY
0,0.78909576,13.155652,1
1,6.761452,9.656366,1
2,1.3666291,13.196353,1
3,-1.3335121,11.516315,1
4,0.7763729,11.135624,1
5,0.9804319,10.888227,1
6,-0.35446075,11.401277,1
7,-1.892131,10.529038,1
8,7.6606627,8.9762745,2
9,6.452085,9.451606,1
10,6.1523585,9.687978,1
11,0.3909658,13.164813,1
12,1.0893673,11.569417,0
13,3.8825493,11.194337,0
14,4.293772,10.934347,0
15,7.830887,9.042675,1
16,-2.604478,10.298549,1
17,0.32467735,12.548834,1
18,7.0213556,10.219341,1
19,-0.8576665,12.499557,1
20,1.2235372,12.270417,1
21,6.0804577,9.392579,1
22,0.5436172,13.032655,1
23,-1.6322162,11.697601,1
24,5.2103205,10.833863,0
25,6.382015,9.61274,1
26,5.553352,10.9468,0
27,6.02471,10.5244,1
28,5.5247593,11.423401,0
29,1.0133328,13.442856,1
30,-0.4538447,12.672114,1
31,5.7257094,11.251215,0
32,-1.9784905,10.622728,1
33,4.229295,10.754585,0
34,-1.9914665,10.454356,1
35,-1.3585604,12.042936,1
36,6.0487123,9.319965,3
37,-1.5650921,10.718469,1
38,4.1349106,10.612897,1
39,5.233919,11.452595,0
40,0.62046593,12.580488,1
41,7.664389,9.22949,2
42,7.1309624,9.4953375,1
43,0.42617482,13.058927,1
44,-1.1739266,11.6636915,0
45,7.112242,9.057689,2
46,-0.1591375,12.981577,1
47,6.743029,10.030876,1
48,0.8279502,12.585814,1
49,-2.789731,10.06914,1
50,7.5821404,9.562273,0
51,4.982761,10.884857,0
52,0.13761884,13.272812,1
53,8.315242,9.261059,1
54,7.2165074,9.686773,1
55,3.891854,11.015821,0
56,7.800472,8.9808035,2
57,4.238498,10.993324,0
58,-2.153879,10.46731,1
59,-1.154156,11.8706455,1
60,1.5649394,12.201264,0
61,-2.3891265,10.071161,0
62,-1.6817414,11.679623,1
63,0.43398708,11.388272,1
64,4.494879,10.539339,1
65,-2.906872,9.972733,0
66,0.8854467,11.031303,0
67,-2.8639479,10.0992775,1
68,6.734067,10.29093,1
69,0.18936013,13.357196,1
70,-0.89331704,12.300994,1
71,1.3825194,13.246916,0
72,5.0532446,10.321264,1
73,-0.7867481,12.55634,1
74,3.9366612,11.470481,0
75,0.9146512,13.091187,1
76,5.415569,11.406565,0
77,-1.527459,11.851226,1
78,6.514039,9.207362,1
79,-0.7109245,12.025744,1
80,0.9586782,10.937161,1
81,7.6973853,9.291427,1
82,6.384281,9.911973,1
83,0.92132336,13.2800665,1
84,5.5562673,11.239897,0
85,-2.7583709,10.159654,1
86,5.476464,10.690041,1
87,7.042317,9.849553,1
88,0.054489527,13.1797495,1
89,-1.2156998,11.749162,0
90,-0.56092554,11.6519165,1
91,6.139479,9.180806,1
92,-1.3708781,11.299568,1
93,4.4982233,11.194421,0
94,1.1332383,13.429326,1
95,8.0615,9.182851,4
96,-2.4367652,10.141071,1
97,-1.9988376,10.714059,1
98,7.7447076,9.451766,2
99,-1.6078614,10.832639,1
100,-2.5198271,10.456189,1
