,UMAP 1,UMAP 2,discretized FADY
0,2.6715577,3.203447,1
1,7.30475,7.57022,1
2,2.8378496,2.7960107,1
3,0.9567528,5.125565,1
4,0.6466055,2.9844847,1
5,0.56185645,3.057971,1
6,0.85652155,3.7166023,1
7,0.47245434,5.7821927,1
8,8.22404,7.5876856,2
9,3.7104855,5.7863793,1
10,6.8060927,7.017064,1
11,2.7339444,3.7299411,1
12,0.69380546,3.0127778,0
13,3.5752037,3.902616,0
14,5.7404714,5.4731865,0
15,8.026792,7.37818,1
16,-0.11485568,6.0847483,1
17,2.2466404,5.112644,1
18,6.879097,7.8165555,1
19,1.7619756,4.616066,1
20,3.3149977,5.729619,1
21,6.7716103,6.854703,1
22,2.6194613,3.440888,1
23,2.967379,5.7984395,1
24,5.683965,6.511497,0
25,7.1154485,7.2319283,1
26,5.3667216,6.774556,0
27,6.4488435,7.431766,1
28,5.0285406,6.79552,0
29,3.0434122,3.1551588,1
30,2.3027556,4.265036,1
31,5.170098,6.9223137,0
32,0.50539935,6.173559,1
33,5.662427,5.9506145,0
34,0.46334752,6.110348,1
35,1.8498739,5.3250856,1
36,7.193443,6.6717434,3
37,1.2743686,5.964579,1
38,5.932784,5.7073364,1
39,5.1012907,6.68745,0
40,2.4340072,4.647511,1
41,7.9832225,7.7463484,2
42,7.4841733,7.806944,1
43,3.3158886,5.6285763,1
44,1.9002041,5.780884,0
45,7.7190895,7.2250123,2
46,2.5385067,4.164993,1
47,7.0480323,7.78965,1
48,2.507277,3.6671405,1
49,-0.49840218,6.202716,1
50,7.7561073,7.8297706,0
51,5.7370186,6.302351,0
52,2.7691207,5.6206675,1
53,8.195129,7.0842695,1
54,7.498484,7.9350486,1
55,5.438289,5.689033,0
56,8.220108,7.460898,2
57,5.7569017,5.511575,0
58,0.5951168,6.00725,1
59,1.267788,5.097675,1
60,3.486789,5.5026646,0
61,0.20097888,6.255883,0
62,1.9108216,5.8345275,1
63,1.1783665,3.5999126,1
64,6.09323,5.8626842,1
65,-0.5965086,6.1177588,0
66,0.764902,2.9845483,0
67,-0.4457574,6.156479,1
68,6.8733106,7.962636,1
69,2.8402967,3.7029834,1
70,1.2588483,4.1283927,1
71,2.6164038,2.8804758,0
72,6.213443,6.323195,1
73,1.9653351,4.904403,1
74,3.2910535,3.9348288,0
75,2.9468904,3.532996,1
76,4.794949,6.797012,0
77,1.6551975,5.6797915,1
78,7.318169,6.8747144,1
79,1.4955448,4.7316337,1
80,0.77964115,3.2018998,1
81,8.172908,7.86525,1
82,6.863495,7.4148073,1
83,2.8679078,3.0943205,1
84,5.4013133,6.8357472,0
85,-0.62916017,5.981633,1
86,5.897706,6.7252603,1
87,7.2621965,8.133566,1
88,2.6051378,3.9522152,1
89,2.0185854,5.651105,0
90,1.224692,4.8046904,1
91,7.124351,6.7658205,1
92,0.87825674,5.28775,1
93,3.1187084,5.9175334,0
94,2.8138084,2.9730346,1
95,8.313004,7.051861,4
96,-0.032784484,5.6617765,1
97,0.7802371,6.030078,1
98,7.850474,7.5727377,2
99,0.713286,5.539919,1
100,0.005320217,6.251699,1
