,UMAP 1,UMAP 2,discretized FADY
0,15.023387,1.9810693,1
1,13.667366,3.533502,1
2,15.827924,1.2131399,1
3,10.821726,0.97878796,1
4,13.200751,-1.9557029,1
5,13.176461,-1.6418211,1
6,13.519054,-1.6658778,1
7,9.641853,0.82665575,1
8,11.231492,3.7605927,2
9,12.557523,4.544427,1
10,14.79132,1.7391262,1
11,13.878475,1.3742462,1
12,13.271467,-1.7819579,0
13,14.783278,2.0536425,0
14,15.168713,2.180826,0
15,11.357165,2.5901177,1
16,8.732439,0.38803515,1
17,13.211321,3.672044,1
18,10.281655,1.0087539,1
19,11.890461,1.5980499,1
20,12.774863,4.6740932,1
21,15.42896,1.2136512,1
22,14.287856,1.6688273,1
23,12.365085,4.590139,1
24,12.151365,1.850868,0
25,14.322613,2.277428,1
26,11.123191,1.0126894,0
27,11.693979,3.220658,1
28,10.271851,1.2775443,0
29,15.52452,1.7168052,1
30,12.740264,1.3726007,1
31,9.826931,0.6675952,0
32,9.277866,0.84103847,1
33,14.227599,3.1253428,0
34,9.011777,0.99534595,1
35,10.938815,3.3004656,1
36,15.906312,1.2160058,3
37,10.159474,2.9851835,1
38,14.459935,3.2199788,1
39,11.6466675,1.1712326,0
40,13.748653,3.4681818,1
41,10.990705,3.8319945,2
42,12.3654,1.3055023,1
43,12.633306,4.485897,1
44,10.710071,3.631151,0
45,14.133624,2.8200033,2
46,13.134727,1.4262785,1
47,11.700196,2.7962143,1
48,14.015488,3.6419873,1
49,8.378007,0.36212245,1
50,9.563875,0.40765175,0
51,11.831155,4.095746,0
52,12.364812,4.3906384,1
53,12.914438,-1.932799,1
54,11.663818,1.4861076,1
55,14.2931185,3.5869074,0
56,11.302407,1.234958,2
57,14.780813,2.4839292,0
58,9.296416,0.8300405,1
59,11.272494,1.0646724,1
60,12.954162,4.453114,0
61,8.7952795,0.61157364,0
62,10.962595,4.005831,1
63,13.481229,-1.6063591,1
64,15.090403,2.6678665,1
65,8.168367,0.23993334,0
66,13.111283,-1.8061486,0
67,8.258997,0.47294122,1
68,11.63908,2.0310369,1
69,14.018333,1.5217812,1
70,11.474023,2.3399522,1
71,15.704178,1.2554271,0
72,13.830538,3.0468583,1
73,11.923507,2.225796,1
74,13.76317,1.4619664,0
75,14.836664,2.2793646,1
76,11.357384,2.235846,0
77,10.603516,3.097281,1
78,15.5450945,1.986691,1
79,11.2861595,1.9749931,1
80,12.88971,-1.8317454,1
81,11.5365095,3.9106905,1
82,13.938676,2.5464866,1
83,15.413436,1.7686274,1
84,10.438634,3.4271164,0
85,8.306752,0.40211868,1
86,11.825298,2.8932686,1
87,11.064393,2.3543746,1
88,13.692751,1.5402055,1
89,11.604882,3.6032977,0
90,11.067093,1.9087441,1
91,15.4827175,1.0976309,1
92,10.547869,0.9071245,1
93,12.5081005,4.6003737,0
94,15.665667,1.4299152,1
95,8.93917,0.9233994,4
96,8.767109,0.46869865,1
97,9.379532,1.0431161,1
98,11.126238,3.614973,2
99,10.000042,0.8262548,1
100,8.998241,0.29355052,1
