,UMAP 1,UMAP 2,discretized FADY
0,4.115823,12.135871,1
1,3.7573304,5.15359,1
2,3.8924255,11.741554,1
3,6.84854,14.085353,1
4,7.088729,11.966832,1
5,7.0427823,11.877369,1
6,6.974504,12.539726,1
7,8.126325,14.129915,1
8,4.4651556,4.3689165,2
9,4.466356,5.4501987,1
10,3.6968863,5.590675,1
11,4.561283,12.750242,1
12,6.973727,11.768385,0
13,3.8341012,9.837058,0
14,3.7548172,9.527404,0
15,4.200027,4.3784375,1
16,8.7052355,14.168346,1
17,5.14352,12.425974,1
18,4.3377867,4.783707,1
19,5.851647,13.544832,1
20,4.6482306,11.330324,1
21,4.259011,5.7595363,1
22,4.4006886,12.520647,1
23,6.768937,14.324999,1
24,3.353708,8.493723,0
25,4.3799987,5.5363255,1
26,3.2401006,8.04129,0
27,4.4205804,6.088189,1
28,2.7987645,8.19569,0
29,4.060204,12.201016,1
30,5.385995,13.281966,1
31,2.8157258,8.229951,0
32,8.311866,14.344435,1
33,3.633329,9.459497,0
34,8.204365,14.125982,1
35,6.243322,14.007365,1
36,4.068717,5.9055514,3
37,7.850185,14.32484,1
38,3.8434165,9.642548,1
39,3.0716748,8.080705,0
40,4.8889117,12.200384,1
41,4.628516,4.4860635,2
42,3.982665,4.6057067,1
43,4.6297126,13.052543,1
44,6.8444505,14.061848,0
45,4.6119313,4.9633493,2
46,4.9990525,13.043831,1
47,3.7379348,5.2616606,1
48,4.7217503,11.918559,1
49,8.934123,14.090242,1
50,4.5649147,4.1238265,0
51,3.2756758,8.605666,0
52,4.683662,12.829895,1
53,4.736112,5.9553175,1
54,3.8626168,4.7082243,1
55,4.0089154,9.568079,0
56,4.8948083,4.833086,2
57,3.8467226,9.361688,0
58,8.272976,14.396161,1
59,6.3820114,14.04489,1
60,4.3568335,10.903758,0
61,8.605326,14.217863,0
62,7.0348277,13.792178,1
63,6.6847916,12.392659,1
64,3.7263007,9.19218,1
65,9.057233,14.130451,0
66,6.804769,11.826488,0
67,9.165016,13.974261,1
68,3.5875282,5.095654,1
69,4.3798814,12.802449,1
70,6.665545,12.967172,1
71,4.032169,11.635904,0
72,3.5688808,8.78141,1
73,5.977842,13.62763,1
74,4.306279,12.739082,0
75,4.4779305,12.257,1
76,2.802912,7.958323,0
77,6.5443163,14.155991,1
78,4.147878,5.326922,1
79,6.326421,13.574177,1
80,6.7814837,11.810352,1
81,4.3067904,4.1563683,1
82,4.0914893,5.623985,1
83,3.9806337,12.105836,1
84,3.0266593,8.004567,0
85,9.220672,14.010239,1
86,3.2228777,8.284228,1
87,3.6930604,4.8415647,1
88,4.5297575,13.018563,1
89,6.7081976,13.415065,0
90,6.2119493,14.13394,1
91,3.990149,5.9779277,1
92,7.2850647,14.179344,1
93,3.3532834,8.877877,0
94,3.747484,11.904253,1
95,4.837497,4.7947483,4
96,8.6177435,13.742508,1
97,8.136782,14.158637,1
98,4.1145816,4.456785,2
99,7.6644406,14.274102,1
100,8.542855,14.029139,1
