,UMAP 1,UMAP 2,discretized FADY
0,18.316687,3.4002461,1
1,-3.5138898,11.540527,1
2,17.945675,4.019884,1
3,18.59961,6.033622,1
4,16.79551,2.146827,1
5,16.845615,2.1191537,1
6,17.411352,2.9731119,1
7,17.467323,6.153734,1
8,-3.970652,10.589919,2
9,-3.1152596,10.675565,1
10,-3.106229,11.673211,1
11,19.36508,4.904233,1
12,16.707348,2.2343378,0
13,0.7681498,10.286469,0
14,0.98265904,11.149382,0
15,-3.7373147,10.734103,1
16,18.078041,6.4727206,1
17,19.128695,4.2462473,1
18,-3.0533967,10.913209,1
19,18.479322,5.228457,1
20,17.465326,4.1410923,1
21,-2.7747078,10.947031,1
22,19.466227,4.4241853,1
23,17.602793,6.2721586,1
24,0.8372251,11.323458,0
25,-2.7502613,10.766517,1
26,-0.123542145,10.932413,0
27,-2.3221915,11.284776,1
28,0.69417393,10.37881,0
29,18.93825,5.032626,1
30,18.33965,5.945872,1
31,1.2665818,10.858997,0
32,17.888609,6.606484,1
33,0.11614397,10.516475,0
34,18.011446,6.314955,1
35,18.370834,5.7570047,1
36,-3.4747553,10.4179945,3
37,18.879515,5.8009386,1
38,-0.26645404,10.774984,1
39,0.8845086,10.504417,0
40,19.576962,4.6468043,1
41,-3.7459528,10.360363,2
42,-3.6272438,11.345913,1
43,17.591782,6.454148,1
44,18.483307,4.471913,0
45,-3.718893,10.378906,2
46,19.387152,5.7977705,1
47,-2.932701,11.5432625,1
48,19.071463,5.3379827,1
49,19.026096,5.656411,1
50,-4.037662,10.966064,0
51,1.2260518,11.216021,0
52,18.629234,4.6021743,1
53,-3.2600608,9.946536,1
54,-3.5085719,11.361904,1
55,0.2486125,10.42187,0
56,-3.8783057,10.407295,2
57,0.38676143,10.666352,0
58,18.58798,6.4091563,1
59,18.489782,5.609762,1
60,0.56428164,10.430796,0
61,18.746891,5.1892486,0
62,18.614065,3.7450135,1
63,17.5106,3.0490956,1
64,-0.20128375,10.972039,1
65,1.1800874,11.1022415,0
66,17.0309,2.3410668,0
67,19.53236,5.2556834,1
68,-2.827299,11.507497,1
69,19.006536,4.503719,1
70,17.713625,3.473396,1
71,17.95237,3.3700013,0
72,-0.0909312,11.096458,1
73,19.242834,4.195271,1
74,19.104485,4.705428,0
75,19.706219,4.928086,1
76,0.4861239,10.470621,0
77,18.197868,4.8987174,1
78,-3.8351948,11.196536,1
79,17.621914,3.8020425,1
80,16.942978,2.279742,1
81,-4.0499954,11.047993,1
82,-2.5978124,11.175402,1
83,18.414454,3.6769428,1
84,0.87205684,11.045653,0
85,19.743809,5.3678026,1
86,0.13519219,11.031721,1
87,-3.2463493,11.60511,1
88,18.808788,4.465487,1
89,17.743832,3.6544964,0
90,17.805227,3.9430351,1
91,-3.545748,10.997713,1
92,18.206018,6.619036,1
93,0.94711405,10.714281,0
94,18.07994,3.774709,1
95,-3.3868318,10.116338,4
96,17.77874,3.304602,1
97,17.63646,5.8081675,1
98,-3.664938,10.888585,2
99,17.457205,5.972579,1
100,18.380674,6.395621,1
