,Unnamed: 0,Umap 1,Umap 2,discretized FADY
21,21,-17.515142,-1.4898086,3
28,28,-19.078516,-0.5097638,0
29,29,-19.401546,-0.37891045,2
32,32,-20.087807,-0.13701889,2
33,33,-20.259996,-0.052241232,2
34,34,-20.485075,0.020179112,0
35,35,-20.68617,0.13820937,2
36,36,-21.10722,0.31182656,2
37,37,-21.174957,0.24298555,2
38,38,-21.412872,0.4080951,2
39,39,-21.828007,0.46338513,2
40,40,-21.909552,0.53993607,2
42,42,-22.355837,0.7640984,2
46,46,-23.095036,1.0100584,1
