,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
26,26,6.0668373,5.8140497,0
27,27,10.5163145,7.8920484,1
29,29,7.644523,7.077059,1
30,30,6.96847,6.4210987,1
31,31,5.6304464,5.6154327,0
32,32,5.872989,4.794873,1
33,33,8.22401,7.778119,0
34,34,6.120692,4.4693065,1
35,35,6.9553185,5.092682,1
42,42,10.235903,7.886918,1
46,46,8.254738,5.127903,1
47,47,9.949913,7.7704988,1
48,48,8.410015,6.076531,1
51,51,6.322201,7.1032963,0
