,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
27,27,5.3145494,11.923729,1
28,28,4.5401826,11.092355,0
29,29,0.7729406,13.000615,1
30,30,-0.055378743,11.486693,1
32,32,-1.6475127,9.058685,1
33,33,3.9275763,12.219546,0
34,34,-1.4750124,8.684857,1
35,35,-0.9376289,10.415174,1
39,39,4.695428,11.240085,0
40,40,0.82407594,12.056557,1
43,43,0.46726862,12.456446,1
44,44,-1.1762362,10.111315,0
46,46,0.113429174,11.8891115,1
47,47,5.9353156,12.603782,1
