,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
27,27,6.02283,6.9375787,1
28,28,5.3232327,7.6229777,0
29,29,3.6742077,10.900128,1
30,30,1.8504021,9.988786,1
32,32,0.0016366577,7.704316,1
33,33,5.579525,9.138367,0
34,34,0.040409524,7.7240686,1
35,35,1.1740588,8.863491,1
38,38,5.631943,9.403545,1
39,39,5.4846582,7.86199,0
40,40,2.396741,10.846261,1
42,42,8.038546,6.485906,1
44,44,1.2391903,8.360066,0
46,46,2.0537262,10.330954,1
