,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
27,27,-0.13130224,6.203113,1
28,28,-0.57872367,5.8149734,0
29,29,-3.54177,8.350245,1
30,30,-4.5758796,7.2040367,1
32,32,-5.5556216,5.212823,1
34,34,-5.828716,4.987692,1
35,35,-4.286469,6.1195602,1
38,38,-1.282006,7.5176787,1
39,39,-0.790919,6.035364,0
40,40,-3.8373408,7.006312,1
42,42,1.5538299,6.7576747,1
44,44,-4.5158463,5.8352704,0
46,46,-4.4227705,7.370648,1
51,51,-0.45386127,6.705631,0
