,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
26,26,9.541737,-0.5462521,0
27,27,9.622295,-1.1636889,1
28,28,9.27543,-0.15463229,0
29,29,11.063152,2.5899792,1
30,30,9.61099,3.223057,1
32,32,7.771118,4.47663,1
34,34,7.514343,4.438145,1
35,35,8.490102,3.0678093,1
38,38,10.433117,-0.23003682,1
40,40,9.572493,2.6811574,1
43,43,7.9849157,1.6010777,1
44,44,8.072795,3.1205597,0
46,46,9.908826,2.9249206,1
51,51,9.993582,-0.438653,0
