,Unnamed: 0,Umap 1,Umap 2,discretized FADY
21,21,-6.561031,1.5535326,3
27,27,-7.5125623,-0.4270566,2
28,28,-7.637397,-0.6128514,0
29,29,-7.747969,-0.9002186,2
32,32,-8.164727,-1.7787108,2
33,33,-8.339906,-1.965211,2
34,34,-8.490178,-1.9593793,0
35,35,-8.38404,-2.3898866,2
36,36,-8.636898,-2.6264021,2
37,37,-8.6703825,-2.7197864,2
38,38,-8.59089,-3.101478,2
39,39,-8.85664,-3.0310493,2
46,46,-9.641752,-4.6027427,1
54,54,-10.110404,-6.455294,2
