,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
27,27,6.02471,10.5244,1
28,28,5.5247593,11.423401,0
29,29,1.0133328,13.442856,1
30,30,-0.4538447,12.672114,1
32,32,-1.9784905,10.622728,1
33,33,4.229295,10.754585,0
34,34,-1.9914665,10.454356,1
35,35,-1.3585604,12.042936,1
38,38,4.1349106,10.612897,1
39,39,5.233919,11.452595,0
40,40,0.62046593,12.580488,1
43,43,0.42617482,13.058927,1
44,44,-1.1739266,11.6636915,0
46,46,-0.1591375,12.981577,1
