,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
26,26,3.80671,3.9306834,0
27,27,4.4809036,4.2487206,1
28,28,3.5958292,3.784648,0
29,29,0.81580955,4.709223,1
30,30,-0.12758678,6.0986743,1
32,32,-1.5751659,7.8717427,1
34,34,-1.6792872,7.935321,1
35,35,0.004670499,7.311445,1
38,38,3.264609,5.2751136,1
40,40,0.61445165,6.127236,1
43,43,1.6127414,6.6975417,1
44,44,0.08274114,7.588112,0
46,46,0.18116261,5.837433,1
51,51,3.7780905,4.6250243,0
