,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
26,26,5.3667216,6.774556,0
27,27,6.4488435,7.431766,1
28,28,5.0285406,6.79552,0
29,29,3.0434122,3.1551588,1
30,30,2.3027556,4.265036,1
32,32,0.50539935,6.173559,1
34,34,0.46334752,6.110348,1
35,35,1.8498739,5.3250856,1
38,38,5.932784,5.7073364,1
40,40,2.4340072,4.647511,1
43,43,3.3158886,5.6285763,1
44,44,1.9002041,5.780884,0
46,46,2.5385067,4.164993,1
51,51,5.7370186,6.302351,0
