,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
27,27,9.350882,3.0978348,1
28,28,10.465368,1.9374125,0
29,29,15.60906,1.0764258,1
32,32,15.0955515,2.167265,1
33,33,10.487471,2.8989694,0
34,34,15.057459,2.414635,1
35,35,13.400231,2.8298664,1
37,37,13.549311,2.8961163,1
39,39,10.301924,1.830189,0
40,40,12.93253,2.2194834,1
43,43,11.873674,3.2924442,1
44,44,13.300167,2.987012,0
46,46,15.525091,1.5752087,1
49,49,15.355672,2.4337678,1
