,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
27,27,3.4188576,7.516723,1
28,28,0.5354536,6.206362,0
29,29,-1.9922603,6.398733,1
30,30,-1.4441361,6.2793336,1
31,31,0.7193043,6.4287386,0
32,32,-0.07180839,5.4815845,1
34,34,-0.08424407,5.135261,1
35,35,-1.112548,5.44402,1
38,38,0.460198,8.1232815,1
39,39,-1.7309299,4.5409203,0
43,43,-2.4737055,4.8365574,1
44,44,-1.3591863,4.182545,0
46,46,-2.396663,4.8160214,1
49,49,0.14141455,4.584056,1
