,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
27,27,1.2768745,3.024261,1
29,29,1.1437665,-0.6018055,1
30,30,1.9862909,4.8430047,1
31,31,0.078855805,6.4986186,0
32,32,-0.39001638,6.5000005,1
33,33,0.33010414,1.1247883,0
34,34,-0.62790936,6.4200106,1
35,35,0.24089168,4.3366218,1
38,38,0.44263545,1.0199358,1
40,40,0.19503936,1.5976955,1
42,42,2.1096988,4.9728093,1
44,44,-0.16553134,4.401768,0
48,48,0.144094,1.6669862,1
50,50,-0.32457477,6.587533,0
