,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
27,27,7.379868,0.74482304,1
29,29,9.108929,-5.107762,1
30,30,9.6945305,-5.488638,1
31,31,11.269226,-2.7957528,0
32,32,9.71151,-5.2322216,1
33,33,10.65772,-2.0704474,0
34,34,8.82513,-5.4025354,1
35,35,7.946595,-5.0316434,1
38,38,7.379106,-3.1840467,1
39,39,6.668995,-3.023308,0
40,40,7.1886845,-3.6470742,1
44,44,7.0290833,-3.4949565,0
46,46,6.66524,-3.975595,1
49,49,6.902373,-4.349209,1
