,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
31,31,2.5566146,2.395733,0
32,32,10.787934,4.8980637,1
33,33,3.277271,2.8162103,0
34,34,10.719249,5.1315804,1
35,35,9.390245,5.7927613,1
37,37,9.432117,6.0507646,1
38,38,3.5294745,2.649842,1
39,39,3.2790112,2.0247772,0
40,40,8.908033,5.7750645,1
42,42,0.30879584,4.3518114,1
43,43,7.346553,6.2225313,1
44,44,9.349361,6.2643547,0
46,46,10.799718,4.44611,1
47,47,1.1498266,3.88579,1
