,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
31,31,5.2331734,14.327919,0
32,32,5.3292074,14.770114,1
33,33,5.5619855,10.371983,0
34,34,5.111896,14.891108,1
35,35,6.587653,13.991645,1
37,37,5.779905,14.813507,1
38,38,4.8614297,10.570867,1
39,39,6.5368776,13.033945,0
40,40,7.2178683,10.838826,1
42,42,3.9412267,11.662004,1
43,43,7.680106,10.381988,1
44,44,6.212664,13.944416,0
46,46,7.7605305,11.245867,1
48,48,7.094583,10.595649,1
