,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
31,31,4.963846,-1.3314183,0
32,32,3.5054848,-2.8558028,1
33,33,4.0819554,1.1347636,0
34,34,3.5074944,-2.8045723,1
35,35,3.0485532,-1.0820681,1
37,37,3.032971,-1.0052752,1
38,38,4.2510433,2.3860762,1
39,39,4.2721944,-2.79158,0
40,40,2.4679956,-0.8116807,1
42,42,5.312602,2.7195954,1
43,43,2.4228556,1.0689582,1
44,44,2.9348059,-0.70010763,0
46,46,4.4801745,-3.282561,1
47,47,4.403642,2.2200887,1
