,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
31,31,-6.068395,5.0974765,0
32,32,-10.831489,6.6610274,1
33,33,-5.2442245,5.367366,0
34,34,-11.359688,5.341084,1
35,35,-11.04412,4.499452,1
37,37,-9.98158,2.648381,1
38,38,-3.136476,3.9127662,1
39,39,-9.497111,1.6139854,0
40,40,-9.097437,1.7504086,1
42,42,-1.211537,4.024168,1
43,43,-9.546383,2.098588,1
44,44,-8.963209,1.600876,0
46,46,-9.784384,2.0957325,1
49,49,-10.155515,2.7283566,1
