,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
27,27,7.061814,8.984875,1
32,32,23.865175,4.174733,1
34,34,23.635687,3.8201094,1
35,35,22.575657,3.5450184,1
37,37,22.787941,3.399102,1
39,39,0.39698887,6.641529,0
40,40,21.355997,2.7064006,1
42,42,6.0859523,9.802779,1
43,43,23.98768,4.1243153,1
44,44,21.02118,3.6865356,0
46,46,22.660627,3.2156863,1
47,47,6.901192,9.780227,1
50,50,5.6811686,9.532947,0
51,51,0.8937925,6.8998547,0
