,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
31,31,9.66573,8.889155,0
32,32,12.057597,10.2571535,1
33,33,7.422798,9.733147,0
34,34,11.922535,10.1133175,1
35,35,10.366919,11.07287,1
37,37,10.47603,11.184916,1
38,38,7.0456963,9.491529,1
39,39,8.251601,9.071804,0
40,40,10.03421,10.718943,1
42,42,5.688342,8.884036,1
43,43,8.715519,11.556441,1
44,44,10.159799,11.403087,0
46,46,11.612734,9.3513565,1
48,48,10.024096,10.396815,1
