,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
31,31,9.223954,8.218988,0
32,32,7.776958,4.8326902,1
33,33,8.314027,9.052278,0
34,34,7.8009768,5.023333,1
35,35,6.723935,5.9759917,1
37,37,7.3789153,5.24927,1
38,38,8.531963,9.290563,1
39,39,9.027559,8.571758,0
40,40,5.038902,7.565285,1
42,42,11.867777,9.017517,1
43,43,4.4087315,7.1552215,1
44,44,6.8193183,5.887917,0
46,46,5.149226,6.977986,1
47,47,11.154657,8.942724,1
