,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
31,31,9.826931,0.6675952,0
33,33,14.227599,3.1253428,0
34,34,9.011777,0.99534595,1
35,35,10.938815,3.3004656,1
37,37,10.159474,2.9851835,1
38,38,14.459935,3.2199788,1
39,39,11.6466675,1.1712326,0
40,40,13.748653,3.4681818,1
42,42,12.3654,1.3055023,1
43,43,12.633306,4.485897,1
44,44,10.710071,3.631151,0
46,46,13.134727,1.4262785,1
47,47,11.700196,2.7962143,1
48,48,14.015488,3.6419873,1
