,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
26,26,6.4611425,4.102648,0
27,27,4.7897496,5.831534,1
29,29,2.4202437,7.6001034,1
30,30,5.2963433,4.6646266,1
31,31,7.723471,4.120544,0
33,33,4.327071,7.2715564,0
34,34,8.323182,4.0237103,1
35,35,6.542103,6.090635,1
47,47,5.781863,6.0115714,1
48,48,4.4991384,7.441089,1
51,51,5.7528954,6.911513,0
52,52,5.9786816,7.585913,1
53,53,3.435031,4.944152,1
54,54,6.157154,4.865766,1
