,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
26,26,9.861864,2.159331,0
27,27,9.350882,3.0978348,1
28,28,10.465368,1.9374125,0
29,29,15.60906,1.0764258,1
33,33,10.487471,2.8989694,0
34,34,15.057459,2.414635,1
43,43,11.873674,3.2924442,1
46,46,15.525091,1.5752087,1
47,47,8.0726385,3.692038,1
48,48,13.127703,1.9754828,1
49,49,15.355672,2.4337678,1
51,51,9.249916,2.6828904,0
52,52,13.5628805,2.4784281,1
53,53,7.142931,-0.046251908,1
