,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
26,26,10.138776,9.507588,0
27,27,9.479898,7.1712666,1
28,28,10.351992,10.335427,0
29,29,9.805752,13.417137,1
30,30,9.923925,12.883223,1
34,34,10.189791,12.029189,1
38,38,10.408025,8.872466,1
43,43,15.297976,9.234012,1
44,44,14.199724,10.311824,0
46,46,9.990674,12.712598,1
49,49,10.138065,12.231293,1
51,51,14.635814,9.830021,0
52,52,14.6884985,9.3564825,1
53,53,8.065679,6.0364304,1
