,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
26,26,-0.41484487,5.914625,0
27,27,-0.13130224,6.203113,1
28,28,-0.57872367,5.8149734,0
29,29,-3.54177,8.350245,1
30,30,-4.5758796,7.2040367,1
32,32,-5.5556216,5.212823,1
42,42,1.5538299,6.7576747,1
44,44,-4.5158463,5.8352704,0
46,46,-4.4227705,7.370648,1
48,48,-3.6311858,7.335379,1
51,51,-0.45386127,6.705631,0
52,52,-2.6843567,6.4719996,1
53,53,-0.69055873,5.3810434,1
54,54,1.4558239,6.4950023,1
