,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
26,26,3.4913735,7.7714443,0
27,27,4.7727304,6.8671527,1
28,28,3.1927662,7.7916675,0
29,29,2.3966208,5.276144,1
30,30,1.1182452,6.3403254,1
32,32,-1.7419912,5.5046697,1
40,40,1.1492984,5.438961,1
43,43,0.6202414,4.638214,1
44,44,-0.029262412,5.223403,0
46,46,1.337345,6.208804,1
48,48,1.5440431,5.674237,1
51,51,3.7871618,7.215633,0
52,52,1.4807595,5.6442423,1
53,53,6.533282,6.752856,1
