,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
27,27,4.0923243,4.2188735,1
28,28,7.104212,3.4648557,0
29,29,8.3386965,6.773808,1
30,30,8.553812,4.720627,1
31,31,8.478704,2.043301,0
32,32,8.61638,1.486037,1
34,34,8.676735,1.3469375,1
39,39,7.400266,3.9002461,0
46,46,8.718722,5.134378,1
48,48,8.272237,6.029927,1
51,51,8.407003,4.4507685,0
52,52,8.975278,5.8622823,1
53,53,3.007074,4.440414,1
54,54,4.3030124,3.9254727,1
