,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
26,26,5.553352,10.9468,0
27,27,6.02471,10.5244,1
28,28,5.5247593,11.423401,0
29,29,1.0133328,13.442856,1
30,30,-0.4538447,12.672114,1
32,32,-1.9784905,10.622728,1
33,33,4.229295,10.754585,0
40,40,0.62046593,12.580488,1
43,43,0.42617482,13.058927,1
46,46,-0.1591375,12.981577,1
48,48,0.8279502,12.585814,1
49,49,-2.789731,10.06914,1
51,51,4.982761,10.884857,0
52,52,0.13761884,13.272812,1
