,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
27,27,2.3346088,3.0694606,1
28,28,3.3731964,1.9945055,0
29,29,10.780253,3.9684465,1
32,32,10.787934,4.8980637,1
33,33,3.277271,2.8162103,0
40,40,8.908033,5.7750645,1
43,43,7.346553,6.2225313,1
44,44,9.349361,6.2643547,0
46,46,10.799718,4.44611,1
48,48,9.039449,5.464296,1
49,49,11.10424,5.1753693,1
51,51,3.0005052,3.2115128,0
52,52,7.6054826,5.9244237,1
53,53,7.529618,1.7817582,1
