,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
27,27,4.7897496,5.831534,1
29,29,2.4202437,7.6001034,1
30,30,5.2963433,4.6646266,1
31,31,7.723471,4.120544,0
32,32,8.122044,4.1716886,1
33,33,4.327071,7.2715564,0
34,34,8.323182,4.0237103,1
35,35,6.542103,6.090635,1
38,38,3.991131,7.284839,1
42,42,5.510211,4.578982,1
44,44,6.665925,6.3636312,0
47,47,5.781863,6.0115714,1
48,48,4.4991384,7.441089,1
51,51,5.7528954,6.911513,0
