,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
27,27,-2.6362126,3.9255319,1
28,28,-5.186846,5.968569,0
29,29,-10.963131,5.209494,1
30,30,-11.028512,6.4188447,1
31,31,-6.068395,5.0974765,0
32,32,-10.831489,6.6610274,1
33,33,-5.2442245,5.367366,0
40,40,-9.097437,1.7504086,1
43,43,-9.546383,2.098588,1
46,46,-9.784384,2.0957325,1
48,48,-10.191712,2.7735827,1
49,49,-10.155515,2.7283566,1
51,51,-5.9312587,5.0591273,0
53,53,-1.1151814,2.6122015,1
