,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
26,26,8.549684,2.39509,0
27,27,6.6243696,-0.15245664,1
29,29,11.476107,4.2119374,1
30,30,10.344702,4.5573664,1
31,31,8.5193405,4.117675,0
32,32,9.867026,4.5663934,1
33,33,9.194922,2.5648868,0
34,34,10.972656,3.8128002,1
43,43,10.140005,1.5304319,1
48,48,11.689033,2.4867237,1
49,49,11.950145,2.5118606,1
51,51,8.80043,4.3070927,0
52,52,10.383779,3.4794295,1
53,53,5.358291,3.2451267,1
