,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
27,27,-2.3423645,6.6597157,1
28,28,2.301602,9.829408,0
29,29,-1.4402752,10.502402,1
30,30,0.5548722,10.693109,1
31,31,2.952972,10.9269495,0
32,32,3.5732694,10.82551,1
34,34,3.6625018,10.747055,1
44,44,2.1548536,10.371214,0
46,46,-0.008043257,10.950486,1
47,47,-1.8559508,6.6071687,1
48,48,-0.51382214,10.506719,1
49,49,4.345216,10.664281,1
51,51,0.8433212,10.805797,0
52,52,-0.864152,11.365451,1
