,Unnamed: 0,UMAP 1,UMAP 2,discretized FADY
26,26,11.665471,5.371544,0
27,27,10.975713,7.0903563,1
28,28,11.804369,5.0908227,0
29,29,10.860844,2.3817532,1
30,30,9.27266,2.4171984,1
34,34,6.4645085,2.814961,1
40,40,9.240256,3.001418,1
43,43,8.596371,4.5988193,1
44,44,7.91751,3.2129002,0
46,46,9.68257,2.548823,1
48,48,9.800272,2.953587,1
51,51,10.903855,5.638877,0
52,52,8.704591,4.09115,1
53,53,11.222427,8.819584,1
